SWMM5 LID Report File

Project:  
LID Unit: VillIT in Subcatchment LID

Elapsed	    Total	    Total	  Surface	     Soil	   Bottom	  Surface	    Drain	  Surface	    Soil/	  Storage
   Time	   Inflow	     Evap	    Infil	     Perc	    Infil	   Runoff	  Outflow	    Depth	    Pave 	    Depth
  Hours	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	   inches	    Moist	   inches
-------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------
JUL-07-2004  14:46:00      0.00    0.0000   0.00000   0.00000   0.56030   0.00000   0.00013   0.00000   0.00000   0.00000
JUL-07-2004  14:47:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:48:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:49:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:50:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:51:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:52:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:53:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:54:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:55:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:56:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:57:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:58:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  14:59:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:00:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:01:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:02:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:03:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:04:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:05:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:06:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:07:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:08:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:09:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:10:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:11:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:12:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:13:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:14:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:15:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:16:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:17:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:18:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:19:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:20:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:21:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:22:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:23:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:24:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:25:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:26:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:27:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:28:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:29:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:30:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:31:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:32:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:33:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:34:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:35:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:36:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:37:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:38:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:39:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:40:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:41:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:42:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:43:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:44:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:45:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:46:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:47:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:48:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:49:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:50:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:51:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:52:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:53:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:54:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:55:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:56:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:57:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:58:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  15:59:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:00:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:01:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:02:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:03:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:04:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:05:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:06:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:07:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:08:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:09:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:10:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:11:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:12:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:13:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:14:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:15:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:16:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:17:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:18:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:19:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:20:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:21:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:22:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:23:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:24:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:25:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:26:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:27:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:28:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:29:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:30:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:31:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:32:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:33:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:34:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:35:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:36:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:37:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:38:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:39:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:40:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:41:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:42:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:43:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:44:00      0.00    0.0000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
JUL-07-2004  16:45:00      0.07    0.0000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:46:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:47:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:48:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:49:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:50:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:51:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:52:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:53:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:54:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:55:00      0.07    0.0000   0.07000   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00360
JUL-07-2004  16:56:00      0.07    0.0000   0.07142   0.00000   0.07000   0.00000   0.00000   0.00000   0.00000   0.00367
JUL-07-2004  16:57:00      0.39    0.0000   0.39365   0.00000   0.07142   0.00000   0.00000   0.00000   0.00000   0.02023
JUL-07-2004  16:58:00      1.49    0.0000   1.49185   0.00000   0.39358   0.00000   0.00007   0.00000   0.00000   0.07666
JUL-07-2004  16:59:00      2.98    0.0000   2.98077   0.00000   1.49123   0.00000   0.00062   0.00000   0.00000   0.15318
