SWMM5 LID Report File

Project:  Data from Permeable Pavement Cell "A" in Boone, NC 
LID Unit: prPvmnt in Subcatchment parkinglot

Elapsed	    Total	    Total	  Surface	     Soil	   Bottom	  Surface	    Drain	  Surface	    Soil/	  Storage
   Time	   Inflow	     Evap	    Infil	     Perc	    Infil	   Runoff	  Outflow	    Depth	    Pave 	    Depth
  Hours	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	   inches	    Moist	   inches
-------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------
  0.188	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.192	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.196	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.200	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.204	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.208	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.212	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.217	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.221	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.225	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.229	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.233	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.237	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.242	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.246	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.250	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.254	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.258	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.263	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.267	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.271	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.275	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.279	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.96	
  0.283	     0.05	   0.0000	     0.05	     0.05	     0.07	     0.00	    0.00	     0.00	     0.00	     0.96	
  0.287	     0.15	   0.0000	     0.15	     0.15	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.292	     0.15	   0.0000	     0.15	     0.15	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.296	     0.15	   0.0000	     0.15	     0.15	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.300	     0.15	   0.0000	     0.15	     0.15	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.304	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.97	
  0.308	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.98	
  0.313	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.98	
  0.317	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.98	
  0.321	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.99	
  0.325	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.99	
  0.329	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     0.99	
  0.333	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.00	
  0.338	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.00	
  0.342	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.00	
  0.346	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.350	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.354	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.358	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.362	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.367	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.01	
  0.371	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.375	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.379	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.383	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.388	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.392	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.396	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.400	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.404	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.408	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.412	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.417	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.421	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.425	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.429	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.433	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.438	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.442	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.446	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.450	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.454	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.458	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.463	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.467	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.471	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.475	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.479	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.483	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.487	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.492	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.496	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.500	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.504	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.508	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.512	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.517	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.521	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.525	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.529	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.533	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.537	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.542	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.546	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.550	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.554	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.558	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.563	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.567	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.571	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.575	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.579	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.583	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.588	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.592	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.596	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.600	     0.06	   0.0000	     0.06	     0.06	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.604	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.608	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.613	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.617	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.621	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.625	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.629	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.633	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.02	
  0.637	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.642	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.646	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.650	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.654	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.658	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.662	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.667	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.671	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.675	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.679	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.683	     0.12	   0.0000	     0.12	     0.12	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
